customeraccount,tpo_cliente,ID_EPP_AN,ingreso,Tipo_cte,rejection_inm_new,Ingreso_RESELL_PP,SEGMENTO_CTE,Vigencia,Des_Rejection_RAN,Des_Rejection_RPP,Des_Rejection_RINM,HD,Estrategia_1,Estrategia_2,Estrategia_3,Estrategia_4,Estrategia_5,PLAZO_INM,TASA_INM,INM_LC,INM_IMP_CP,RES_FINAL_INM,INM_FCP,CRED_ACTUA_INM,TOTAL_OBLIG_INM,Pago_Mensual_INM,PP_FCP,PP_LC,PP_IMP_CP,Cotizacion_PP,PLAZO_PP,TPO_CLIENTE_PP,TOTAL_OBLIG_PP,TASA_PP,Res_Final_PP,Bnd_Base_Resell_PP,Pago_Mensual_PP,Cred_Actua_PP,TOTAL_OBLIG_AN,RN_OFTA_PERM,PLAZO_AN,AN_FCP,TASA_AN,Cotizacion_AN,AN_LC,AN_IMP_CP,Res_Final_AN,Pago_Mensual_AN,Cred_Actua_AN,Test_Flujo
1-930063-AC,Captacion,,8813.68,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-980772-FH,Credito,,9179.75,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-200768-NB,Credito,,5401.18,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-598650-GH,Credito,,9994.96,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-162468-C\,Captacion,,7572.27,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-353718-IU,Credito,,9903.93,,,0.0,Mass,,1.0.Exc_10k,1.0.Exc_10k,1.0.Exc_10k,1.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-496686-TR,Credito,,9414.61,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-419831-SP,Credito,2,7689.64,1000006,,0.0,Advance,,2.7.Uncovered Debt,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-897225-[B,Credito,,2860.41,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-843761-DI,Credito,,1540.26,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-539542-VH,Credito,,9894.72,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-383644-ZN,Captacion,,7133.53,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-528058-CX,Credito,,2809.12,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-298138-W\,Credito,,1371.44,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-669059-HA,Captacion,,2123.73,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-681239-IX,Credito,,9276.02,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-681194-JB,Captacion,,1183.77,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-491272-QW,Credito,,1442.6,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-681477-KJ,Credito,,5748.58,,,0.0,Advance,,1.0.Exc_10k,1.0.Exc_10k,1.0.Exc_10k,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-846346-ZM,Captacion,,9793.3,,,0.0,Mass,,1.0.Exc_Ext,1.0.Exc_Ext,1.0.Exc_Ext,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-557457-PC,Credito,,9930.22,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-912835-GS,Credito,,9954.12,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-748120-Y\,Credito,,7599.34,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-276267-HJ,Credito,,6239.48,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-928784-X[,Credito,,287.19,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-508702-[J,Captacion,,1161.24,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-534185-RP,Credito,,9401.6,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-717107-YH,Credito,,4134.28,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-958154-KO,Credito,,9999.74,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-405541-[H,Captacion,,4555.1,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-445247-B\,Credito,,156.77,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-842103-NS,Credito,,1077.99,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-207610-GA,Credito,2,2792.05,,,0.0,Premier,,1.5.LAR,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-124593-FD,Captacion,,5131.18,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-294623-VZ,Credito,,8877.98,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-415570-YW,Captacion,,7922.1,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-820398-UJ,Captacion,,9879.4,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-499538-ZT,Captacion,,936.51,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-911580-PA,Credito,,7989.8,,,0.0,Mass,,1.1.No eval para Top up,1.0.EX_PP_Resell,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-847470-VJ,Captacion,,6548.31,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-599952-OD,Credito,,1515.08,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-639186-BN,Credito,,8037.82,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-684711-JN,Credito,,2860.41,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-363190-I[,Captacion,,9964.28,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-985665-IA,Captacion,,9999.81,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-597889-CS,Captacion,,4540.37,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-850677-WJ,Credito,,9837.61,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-273078-BD,Credito,,1639.24,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-708200-UO,Credito,,287.19,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-402464-NN,Credito,,6581.36,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-489317-ZP,Credito,,9972.32,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-703853-QJ,Credito,,6207.56,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-625235-O\,Captacion,,4135.32,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-671922-VM,Captacion,,9354.43,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-332362-KC,Credito,,9886.77,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-329292-VX,Credito,,7603.65,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-987918-[E,Credito,,8838.11,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-111963-GX,Credito,,3529.11,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-370210-EE,Credito,,9571.43,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-744098-S[,Credito,,226.16,,,0.0,Mass,,1.0.Exc_10k,1.0.Exc_10k,1.0.Exc_10k,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-785261-DA,Credito,,8108.02,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-886476-ZJ,Credito,,3052.73,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-990415-MZ,Credito,,8254.73,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-394683-VZ,Credito,,9013.08,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-829661-RU,Captacion,,9211.38,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-458403-Z[,Captacion,,7167.26,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-396400-J\,Credito,,9988.91,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-370541-NE,Credito,,5889.44,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-389681-OI,Captacion,,6999.91,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-702740-AL,Credito,,1246.42,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-532369-TV,Credito,,9376.18,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-946721-FE,Captacion,,6686.46,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-311052-AJ,Captacion,,5859.55,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-454094-GC,Credito,,6973.68,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-415398-OT,Credito,,4595.97,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-960127-LG,Captacion,,9075.67,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-495849-I\,Credito,,9522.59,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-381475-TM,Credito,,6309.09,,,622.9234176903564,Mass,2020-02-01,1.1.No eval para Top up,2.1.Approved,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,0.5,200000.0,8140.3399373,1733.0,60.0,1000004.0,2136.86,36.99,1.0,2.0,8140.3399373,82976800.0,,,,,,,,,2.0,,,1.0
1-208901-LF,Captacion,,8675.21,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-910606-PX,Credito,,9298.69,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-681672-UU,Credito,,2860.41,,,0.0,Mass,,1.0.Exc_10k,1.0.Exc_10k,1.0.Exc_10k,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-682075-BH,Credito,,4912.79,,,0.0,Advance,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-840927-YC,Credito,,9866.75,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-719211-XC,Credito,,6568.95,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-999676-LL,Credito,,8572.36,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-604227-KV,Credito,,9967.99,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-794266-OW,Credito,,6108.38,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-133309-NC,Captacion,,602.82,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-651356-ZW,Credito,,9661.51,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-935221-UK,Credito,,2860.41,,,0.0,Mass,,1.0.Exc_10k,1.0.Exc_10k,1.0.Exc_10k,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-339358-[O,Credito,,9609.62,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-890050-YA,Credito,,8736.82,,,0.0,Premier,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-618049-GY,Credito,,5761.28,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,3.0
1-241784-KY,Credito,,8536.06,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-511106-IG,Captacion,,3898.2,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-515693-EF,Credito,,5695.24,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-479628-ZN,Credito,,9030.87,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-186927-Y[,Credito,,1297.56,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-307942-H\,Credito,,3393.92,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,1.0
1-288757-H[,Captacion,,9898.55,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
1-383798-DR,Credito,,4857.57,,,0.0,Mass,,1.1.No eval para Top up,1.1.No eval para Top up,1.1.No eval para Top up,0.0,0.0,2.0,0.0,NA,NA,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,2.0
