customeraccount,sexo,cp,ciudad,estado,cve_prom,cve_suc,cve_zona,edo_civil,CVE_SUC,NOM_SUC,CVE_ZONA,NOM_ZONA,CVE_COORD,NOM_COORD,latitud,longitud
1-687833-SB,M,86070,CENTRO,TABASCO,W3503,350,9610.0,C,350,SUC. MENDEZ,9610,D DIV RB PENINSULAR,9000,P02 - TABASCO,17.9934748,-92.9273254
1-157151-PI,M,47180,ARANDAS,JALISCO,W1625,162,6150.0,S,162,SUC. ARANDAS,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,20.7031421,-102.3515974
1-406243-GA,M,1510,ALVARO OBREGON,CIUDAD DE MEXICO,W0132,13,9934.0,C,13,SUC. TLALNEPANTLA,9934,D DIV RB METRO NORTE,5238,MN07 - CUAUTITLAN,19.3672129,-99.2357463
1-496381-AF,F,4600,COYOACAN,CIUDAD DE MEXICO,W6104,610,4831.0,C,610,SUC. GRAN SUR,4831,D DIV RB METRO SUR,5214,MS05 - PEDREGAL,19.3131767,-99.1533633
1-346591-MI,F,1470,ALVARO OBREGON,CIUDAD DE MEXICO,W0362,36,4831.0,S,36,SUC. MIXCOAC,4831,D DIV RB METRO SUR,5230,MS01 - ALTAVISTA,19.376246,-99.200478
1-850859-BK,M,45540,SAN PEDRO TLAQUEPAQUE,JALISCO,W3644,364,6150.0,C,364,SUC. PLAZA LOMAS,6150,D DIV RB OCCIDENTE,6056,O02 - GUADALAJARA,20.6342262,-103.2937782
1-293248-ZU,M,45500,TLAQUEPAQUE,JALISCO,W1198,119,6150.0,S,119,SUC. TLAQUEPAQUE,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6383947,-103.3105316
1-143469-HI,F,54170,TLALNEPANTLA,MEXICO,W0345,34,9934.0,S,34,SUC. VALLEJO,9934,D DIV RB METRO NORTE,5206,MN06 - LINDAVISTA,19.5109037,-99.1621663
1-421225-RQ,F,3100,BENITO JUAREZ,CIUDAD DE MEXICO,V0027,19,9934.0,S,19,SUC. POLANCO,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,19.3845688,-99.1698933
1-882141-GF,F,16034,XOCHIMILCO,CIUDAD DE MEXICO,W5983,598,4831.0,S,598,SUC. ACOXPA,4831,D DIV RB METRO SUR,5215,MS07 - XOCHIMILCO,19.2815313,-99.1162332
1-571804-BE,M,45019,ZAPOPAN,JALISCO,V8161,225,9932.0,C,225,SUC. CENTRO EJECUTIVO TORREON,9932,D DIV RB NORTE,8727,N09 - TORREON,20.7266446,-103.4424782
1-305202-NU,M,72570,PUEBLA,PUEBLA,W1962,196,9933.0,C,196,SUC. JUAREZ,9933,D DIV RB  SUR,5218,S01 - PUEBLA,19.008832,-98.1929188
1-189543-JD,F,47180,ARANDAS,JALISCO,V0330,162,6150.0,C,162,SUC. ARANDAS,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,20.7031421,-102.3515974
1-576428-PD,M,9030,IZTAPALAPA,CIUDAD DE MEXICO,W9598,959,4831.0,C,959,SUC. PARQUE TEZONTLE,4831,D DIV RB METRO SUR,5226,MS10 - AEROPUERTO,19.3849456,-99.0862705
1-937573-IB,F,7090,GUSTAVO A MADERO,CIUDAD DE MEXICO,W0272,27,9934.0,S,27,SUC. VILLA,9934,D DIV RB METRO NORTE,5206,MN06 - LINDAVISTA,19.5101386,-99.1005042
1-356755-P[,M,60300,LOS REYES,MICHOACAN DE OCAMPO,W2975,297,6150.0,C,297,SUC. LOS REYES,6150,D DIV RB OCCIDENTE,6526,O07 - MORELIA,19.5894418,-102.4727906
1-699844-KI,M,47670,TEPATITLAN DE MORELOS,JALISCO,W1583,158,6150.0,C,158,SUC. TEPATITLAN,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,20.806737,-102.779054
1-392888-DI,F,48300,PUERTO VALLARTA,JALISCO,W1631,163,6150.0,C,163,SUC. PUERTO VALLARTA,6150,D DIV RB OCCIDENTE,6050,O04 -GUADALAJARA,20.610394,-105.2336069
1-536885-WV,M,48740,EL GRULLO,JALISCO,W1593,159,6150.0,V,159,SUC. AUTLAN SUC. ASIG.III,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.8087296,-104.2147854
1-229356-OM,M,44320,GUADALAJARA,JALISCO,W1043,104,6150.0,C,104,SUC. PROVINCIAL,6150,D DIV RB OCCIDENTE,6056,O02 - GUADALAJARA,20.7018009,-103.3182136
1-941461-MT,M,44720,GUADALAJARA,JALISCO,W1009,100,6150.0,S,100,SUC. OFICINA CENTRAL GUADALAJA,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6858418,-103.27266
1-648613-AE,F,54080,TLALNEPANTLA,MEXICO,W0583,58,9934.0,C,58,SUC. GUSTAVO BAZ,9934,D DIV RB METRO NORTE,5205,MN04 - SATELITE,19.5129854,-99.2189134
1-614776-AM,M,50090,TOLUCA,MEXICO,V0533,3027,9934.0,U,3027,SUC. HIDALGO PONIENTE,9934,D DIV RB METRO NORTE,5207,MN01 - TOLUCA,19.2919329,-99.6471696
1-701257-GH,M,74940,ACATLAN,PUEBLA,X8912,1891,9933.0,C,1891,SUC. TULCINGO DEL VALLE,9933,D DIV RB  SUR,5218,S01 - PUEBLA,18.1764254,-98.0811659
1-672428-LG,M,49000,ZAPOTLAN EL GRANDE,JALISCO,W1539,153,6150.0,C,153,SUC. CD. GUZMAN,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.7041501,-103.4610006
1-912050-YB,M,72260,PUEBLA,PUEBLA,V0267,221,9933.0,C,221,SUC. LORETO,9933,D DIV RB  SUR,5218,S01 - PUEBLA,19.0565413,-98.1923235
1-760826-F[,M,57000,NEZAHUALCOYOTL,MEXICO,X1562,1156,4831.0,C,1156,SUC. AGUA AZUL NEZA,4831,D DIV RB METRO SUR,5213,MS09 - IZTAPALAPA,19.3943312,-98.9916095
1-212816-UP,M,36250,GUANAJUATO,GUANAJUATO,V0635,866,9931.0,C,866,SUC. GRANADITAS,9931,D DIV RB CENTRO,6609,C04 - GUANAJUATO,21.0046294,-101.2775308
1-382930-GL,F,3100,BENITO JUAREZ,CIUDAD DE MEXICO,X4458,1445,4831.0,S,1445,SUC. AMORES,4831,D DIV RB METRO SUR,5231,MS03 - FELIX CUEVAS,19.3845688,-99.1698933
1-540802-VT,M,81520,SALVADOR ALVARADO,SINALOA,X2162,1216,6777.0,C,1216,SUC. EVORA,6777,D DIV  RB NOROESTE,7218,NO08 - SINALOA NORTE,25.4807899,-108.1635789
1-569673-EG,F,97130,MERIDA,YUCATAN,W3743,374,9610.0,C,374,SUC.MONTEJO,9610,D DIV RB PENINSULAR,9217,P01 - MERIDA,21.0258867,-89.5746869
1-170923-Q[,M,97744,TEMOZON,YUCATAN,Z0138,3013,4831.0,C,3013,SUC. CENTRO COMERCIAL PERISUR,4831,D DIV RB METRO SUR,5214,MS05 - PEDREGAL,20.8527739,-88.0922477
1-606365-[Q,F,48050,AYUTLA,JALISCO,W1702,170,6150.0,S,170,SUC. AYUTLA,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,20.1289607,-104.3468293
1-350595-HY,M,38080,CELAYA,GUANAJUATO,W3022,302,9931.0,C,302,SUC. CELAYA CENTRO,9931,D DIV RB CENTRO,6609,C04 - GUANAJUATO,20.5142135,-100.795998
1-564845-EN,M,86650,COMALCALCO,TABASCO,W3494,349,9610.0,C,349,SUC. COMALCALCO,9610,D DIV RB PENINSULAR,9000,P02 - TABASCO,18.305297,-93.202434
1-587103-QJ,M,27105,TORREON,COAHUILA DE ZARAGOZA,V0123,424,9932.0,C,424,SUC. LOS ANGELES,9932,D DIV RB NORTE,8727,N09 - TORREON,25.596847,-103.4146007
1-897861-AH,F,62230,CUERNAVACA,MORELOS,W0861,86,4831.0,C,86,SUC. CUERNAVACA LA SELVA,4831,D DIV RB METRO SUR,5814,MS06 - MORELOS,18.9549281,-99.232021
1-604667-[J,F,86930,BALANCAN,TABASCO,W3542,354,9610.0,C,354,SUC. BALANCAN,9610,D DIV RB PENINSULAR,9000,P02 - TABASCO,17.8144467,-91.5370144
1-710145-OE,M,72495,PUEBLA,PUEBLA,W3154,315,9933.0,C,315,SUC. FINANZAS,9933,D DIV RB  SUR,5223,S02 - PUEBLA,18.9492743,-98.2513183
1-113222-UY,M,86280,CENTRO,TABASCO,W3553,355,9610.0,C,355,SUC.FRONTERA,9610,D DIV RB PENINSULAR,9000,P02 - TABASCO,17.8781591,-93.0721626
1-473523-CT,F,3100,BENITO JUAREZ,CIUDAD DE MEXICO,W0558,55,4831.0,S,55,SUC. UNIVERSIDAD,4831,D DIV RB METRO SUR,5231,MS03 - FELIX CUEVAS,19.3845688,-99.1698933
1-515418-TO,F,29160,CHIAPA DE CORZO,CHIAPAS,W3652,365,9610.0,D,365,SUC.CHIAPA DE CORZO,9610,D DIV RB PENINSULAR,9105,P03 - CHIAPAS,16.7081803,-93.016021
1-171917-P[,M,45640,TLAJOMULCO DE ZUNIGA,JALISCO,V0246,174,6150.0,C,174,SUC. TLAJOMULCO,6150,D DIV RB OCCIDENTE,6056,O02 - GUADALAJARA,20.4761905,-103.4428076
1-658832-CW,F,11520,MIGUEL HIDALGO,CIUDAD DE MEXICO,V0257,511,9934.0,S,511,SUC. MAZARIK,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,19.4412906,-99.1913439
1-433997-OH,M,88280,NUEVO LAREDO,TAMAULIPAS,V0235,800,9932.0,C,800,SUC. ALVARO OBREGON,9932,D DIV RB NORTE,8712,N08 - NUEVO LAREDO,27.4607402,-99.5147818
1-192194-SP,M,94460,IXTACZOQUITLAN,VERACRUZ DE IGNACIO DE LA LLAVE,V0683,1154,9933.0,C,1154,SUC. ORIZABA VALLE,9933,D DIV RB  SUR,8471,S04 - XALAPA,18.84936,-97.0612564
1-889028-EM,M,62290,CUERNAVACA,MORELOS,W0014,1,4831.0,S,1,SUC. JUAREZ.,4831,D DIV RB METRO SUR,5202,MS02 - CENTRO,18.935371,-99.214316
1-255908-WK,F,37178,LEON,GUANAJUATO,W4781,478,9931.0,D,478,SUC. PLAZA MAYOR,9931,D DIV RB CENTRO,6204,C01 - LEON,21.1572636,-101.6772659
1-822028-DU,F,6140,CUAUHTEMOC,CIUDAD DE MEXICO,W0778,77,9934.0,S,77,SUC. NUEVO LEON,9934,D DIV RB METRO NORTE,5224,MN05 - CONDESA ROMA,19.4135111,-99.1759805
1-974363-UI,F,66475,SAN NICOLAS DE LOS GARZA,NUEVO LEON,Z8032,3803,9934.0,C,3803,SUC. PLAZA REFORMA,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,25.7348829,-100.2346341
1-106274-J\,F,72550,PUEBLA,PUEBLA,Z0323,3032,9933.0,S,3032,SUC. REFORMA CENTRO,9933,D DIV RB  SUR,5223,S02 - PUEBLA,19.0122714,-98.2059901
1-317767-J\,F,76100,QUERETARO,QUERETARO,Z6931,3693,9931.0,C,3693,SUC. JURIQUILLA,9931,D DIV RB CENTRO,6607,C03 - QUERETARO,20.6603948,-100.4428753
1-777813-DZ,M,9740,IZTAPALAPA,CIUDAD DE MEXICO,W5762,576,4831.0,S,576,SUC. PLAZA ESTRELLA,4831,D DIV RB METRO SUR,5215,MS07 - XOCHIMILCO,19.3323882,-99.0609237
1-917530-HN,M,67250,JUAREZ,NUEVO LEON,W2582,258,9932.0,S,258,SUC. SIMON BOLIVAR,9932,D DIV RB NORTE,8003,N02 - MONTERREY 2,25.6420382,-100.0914548
1-356379-VE,M,47300,YAHUALICA DE GZALEZ GALLO,JALISCO,W1642,164,6150.0,C,164,SUC. YAHUALICA,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,21.1790507,-102.8851294
1-625693-HP,M,45740,VILLA CORONA,JALISCO,W1831,183,6150.0,C,183,SUC. VILLA CORONA,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,20.3639934,-103.7251114
1-661951-EO,F,45120,ZAPOPAN,JALISCO,W1065,106,6150.0,S,106,SUC. CHAPULTEPEC,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6807047,-103.4128748
1-237174-EM,M,48900,AUTLAN DE NAVARRO,JALISCO,V0324,159,6150.0,S,159,SUC. AUTLAN SUC. ASIG.III,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.7676272,-104.3727414
1-312104-VD,F,54020,TLALNEPANTLA,MEXICO,W0518,51,9934.0,C,51,SUC. VALLE DORADO,9934,D DIV RB METRO NORTE,5238,MN07 - CUAUTITLAN,19.5631434,-99.20784
1-504994-UX,F,4369,COYOACAN,CIUDAD DE MEXICO,Z0113,3011,4831.0,S,3011,SUC. ROMERO DE TERREROS,4831,D DIV RB METRO SUR,5212,MS08 - COYOACAN,19.3329073,-99.1712358
1-372259-LK,F,42070,PACHUCA DE SOTO,HIDALGO,V0105,82,9934.0,V,82,SUC. PACHUCA,9934,D DIV RB CENTRO,5908,C06 - PACHUCA,20.1170854,-98.7131718
1-244945-TY,F,45040,ZAPOPAN,JALISCO,W4648,464,6150.0,C,464,SUC. CHAPALITA,6150,D DIV RB OCCIDENTE,6135,O01 - GUADALAJARA,20.6608036,-103.4015481
1-773797-GY,M,52938,ATIZAPAN DE ZARAGOZA,MEXICO,W4942,494,9934.0,D,494,SUC.CTRO.COMERCIAL SANTACRUZ,9934,D DIV RB METRO NORTE,5205,MN04 - SATELITE,19.5761642,-99.3219532
1-434726-XI,M,67350,ALLENDE,NUEVO LEON,W2568,256,9932.0,C,256,SUC. ALLENDE,9932,D DIV RB NORTE,8011,N04 - MONTERREY 4,25.2789303,-100.0140898
1-248144-DD,M,8500,IZTACALCO,CIUDAD DE MEXICO,W0612,61,4831.0,C,61,SUC. ISABEL LA CATOLICA,4831,D DIV RB METRO SUR,5202,MS02 - CENTRO,19.402507,-99.0687326
1-609528-YR,M,45030,ZAPOPAN,JALISCO,V0563,219,6777.0,C,219,SUC. PERIFERICO,6777,D DIV  RB NOROESTE,7701,NO10 - CHIHUAHUA CENTRO,20.6562766,-103.4299342
1-817324-SQ,F,55390,ECATEPEC,MEXICO,W0112,11,4831.0,S,11,SUC. COYOACAN,4831,D DIV RB METRO SUR,5212,MS08 - COYOACAN,19.5088274,-99.0827706
1-602621-XI,M,45070,ZAPOPAN,JALISCO,W1189,118,6150.0,S,118,SUC. PZA. DEL SOL,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6430284,-103.4238079
1-755349-IA,M,3300,BENITO JUAREZ,CIUDAD DE MEXICO,W0314,31,4831.0,S,31,SUC. IZTAPALAPA,4831,D DIV RB METRO SUR,5212,MS08 - COYOACAN,19.3625435,-99.1499789
1-122167-CS,F,37120,LEON,GUANAJUATO,W2788,278,9931.0,S,278,SUC. INSURGENTES,9931,D DIV RB CENTRO,6204,C01 - LEON,21.1637879,-101.7008039
1-776561-V\,M,77720,SOLIDARIDAD,QUINTANA ROO,X7802,1780,9610.0,C,1780,SUC. IMSS COZUMEL,9610,D DIV RB PENINSULAR,9236,P04 - CANCUN,20.6391998,-87.0744129
1-424541-YF,M,20270,AGUASCALIENTES,AGUASCALIENTES,V8163,284,9931.0,C,284,SUC. CENTRO AGUASCALIENTES,9931,D DIV RB CENTRO,6205,C02 - AGS ZAC,21.8675832,-102.2934426
1-808649-CU,M,85000,CAJEME,SONORA,W7432,743,6777.0,S,743,SUC. PLAZA VALLE,6777,D DIV  RB NOROESTE,7101,NO05 - CD OBREGON,27.4929285,-109.9304075
1-108672-HG,F,86500,CARDENAS,TABASCO,W6543,654,9610.0,C,654,SUC. GRAN PLAZA,9610,D DIV RB PENINSULAR,9217,P01 - MERIDA,17.9981457,-93.375123
1-371731-SX,F,1160,ALVARO OBREGON,CIUDAD DE MEXICO,W0238,23,9934.0,C,23,SUC. LOMAS,9934,D DIV RB METRO NORTE,5235,MN03 - SANTA FE,19.3877763,-99.1970499
1-573449-OC,F,60120,URUAPAN,MICHOACAN DE OCAMPO,V0161,485,6150.0,S,485,SUC. PASEO URUAPAN,6150,D DIV RB OCCIDENTE,6526,O07 - MORELIA,19.4218852,-102.0396269
1-466055-Y[,M,54740,CUAUTITLAN IZCALLI,MEXICO,W6531,653,9934.0,C,653,SUC. INDUSTRIAL TLANEPANTLA,9934,D DIV RB METRO NORTE,5238,MN07 - CUAUTITLAN,19.6460373,-99.2114439
1-885235-RK,M,77500,BENITO JUAREZ,QUINTANA ROO,V0184,378,9610.0,C,378,SUC. CANCUN,9610,D DIV RB PENINSULAR,9236,P04 - CANCUN,21.1670938,-86.8237283
1-530876-ZZ,M,49600,ZAPOTILTIC,JALISCO,W1578,157,6150.0,C,157,SUC. ZAPOTILTIC,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.6302845,-103.4234268
1-979918-ZZ,M,44600,GUADALAJARA,JALISCO,V0402,106,6150.0,C,106,SUC. CHAPULTEPEC,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6854385,-103.3721518
1-191833-QZ,M,54766,CUAUTITLAN IZCALLI,MEXICO,W0684,68,9934.0,S,68,SUC. VILLAS DE LA HACIENDA,9934,D DIV RB METRO NORTE,5238,MN07 - CUAUTITLAN,19.6152304,-99.2708868
1-784338-OB,F,62746,CUAUTLA,MORELOS,X0222,1022,4831.0,S,1022,SUC. LAS PALMAS,4831,D DIV RB METRO SUR,5814,MS06 - MORELOS,18.8250531,-98.9345611
1-431534-AH,M,45810,JOCOTEPEC,JALISCO,W1009,100,6150.0,S,100,SUC. OFICINA CENTRAL GUADALAJA,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.3191726,-103.4923905
1-306216-ZT,M,45610,TLAQUEPAQUE,JALISCO,Z8083,3808,6150.0,S,3808,SUC. SAO PAULO,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.577937,-103.3722595
1-167124-SE,F,47170,SAN JULIAN,JALISCO,W1653,165,6150.0,C,165,SUC. SAN JULIAN,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,21.0086847,-102.1831758
1-607414-RC,M,48050,AYUTLA,JALISCO,W1701,170,6150.0,S,170,SUC. AYUTLA,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,20.1289607,-104.3468293
1-327948-OA,M,43995,TEPEAPULCO,HIDALGO,W0788,78,9934.0,S,78,SUC. CIUDAD SAHAGUN,9934,D DIV RB CENTRO,5908,C06 - PACHUCA,19.769112,-98.5744816
1-661896-HT,M,72700,CUAUTLANCINGO,PUEBLA,W0995,99,9934.0,C,99,SUC. TORRE HSBC,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,19.0891296,-98.2723804
1-372629-F\,M,13270,TLAHUAC,CIUDAD DE MEXICO,W0294,29,4831.0,C,29,SUC. HUIPULCO,4831,D DIV RB METRO SUR,5214,MS05 - PEDREGAL,19.2880146,-99.0593139
1-950086-EE,F,31280,CHIHUAHUA,CHIHUAHUA,W2198,219,6777.0,S,219,SUC. PERIFERICO,6777,D DIV  RB NOROESTE,7701,NO10 - CHIHUAHUA CENTRO,23.952824990000067,-102.54835341899997
1-818949-[V,F,7600,GUSTAVO A MADERO,CIUDAD DE MEXICO,W0343,34,9934.0,E,34,SUC. VALLEJO,9934,D DIV RB METRO NORTE,5206,MN06 - LINDAVISTA,19.5209317,-99.1602107
1-901286-ZR,M,97246,MERIDA,YUCATAN,W0788,78,9934.0,C,78,SUC. CIUDAD SAHAGUN,9934,D DIV RB CENTRO,5908,C06 - PACHUCA,20.9727325,-89.6657215
1-937719-VD,F,10200,LA MAGDALENA CONTRERAS,CIUDAD DE MEXICO,V8155,3006,9934.0,C,3006,SUC. LOMAS PALMAS,9934,D DIV RB METRO NORTE,5235,MN03 - SANTA FE,19.333333,-99.213889
1-852694-UN,M,82030,MAZATLAN,SINALOA,V0684,203,6777.0,C,203,SUC. CENTRO MAZATLAN,6777,D DIV  RB NOROESTE,7218,NO08 - SINALOA NORTE,23.2101692,-106.4123717
1-702342-YC,F,48740,EL GRULLO,JALISCO,W1614,161,6150.0,C,161,SUC. EL GRULLO,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.8087296,-104.2147854
1-402628-PS,F,45070,ZAPOPAN,JALISCO,W1189,118,6150.0,C,118,SUC. PZA. DEL SOL,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6430284,-103.4238079
1-957723-IZ,M,7230,GUSTAVO A MADERO,CIUDAD DE MEXICO,V0397,3026,9934.0,C,3026,SUC. LOMAS DE TECAMACHALCO,9934,D DIV RB METRO NORTE,5235,MN03 - SANTA FE,19.539194,-99.1506891
1-819651-WW,F,3100,BENITO JUAREZ,CIUDAD DE MEXICO,X4452,1445,4831.0,S,1445,SUC. AMORES,4831,D DIV RB METRO SUR,5231,MS03 - FELIX CUEVAS,19.3845688,-99.1698933
1-647289-TS,M,1000,ALVARO OBREGON,CIUDAD DE MEXICO,W0998,99,9934.0,S,99,SUC. TORRE HSBC,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,19.3494447,-99.1935886
1-653517-CV,F,45030,ZAPOPAN,JALISCO,W1009,100,6150.0,S,100,SUC. OFICINA CENTRAL GUADALAJA,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6562766,-103.4299342
1-819614-PD,M,29000,TUXTLA GUTIERREZ,CHIAPAS,W4018,401,9610.0,S,401,SUC.PLAZA CRYSTAL,9610,D DIV RB PENINSULAR,9105,P03 - CHIAPAS,16.757227,-93.119005
1-558781-TP,M,27000,TORREON,COAHUILA DE ZARAGOZA,W2258,225,9932.0,C,225,SUC. CENTRO EJECUTIVO TORREON,9932,D DIV RB NORTE,8727,N09 - TORREON,25.5446612,-103.4405666
1-632013-VX,F,45260,IXTLAHUACAN DEL RIO,JALISCO,W1764,176,6150.0,C,176,SUC. IXTLAHUACAN,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,20.863251,-103.239534
1-717992-QK,M,4230,COYOACAN,CIUDAD DE MEXICO,V0541,31,4831.0,C,31,SUC. IZTAPALAPA,4831,D DIV RB METRO SUR,5212,MS08 - COYOACAN,19.354753,-99.127029
1-459681-ZO,M,9780,IZTAPALAPA,CIUDAD DE MEXICO,W0448,44,4831.0,U,44,SUC. INSURGENTES NAPOLES,4831,D DIV RB METRO SUR,5231,MS03 - FELIX CUEVAS,19.3182,-99.061092
1-412428-PB,M,83140,HERMOSILLO,SONORA,W1774,177,6777.0,C,177,SUC. A. RODRIGUEZ,6777,D DIV  RB NOROESTE,7009,NO04 - HERMOSILLO,29.1156844,-110.9555359
1-377600-LN,M,55100,ECATEPEC DE MORELOS,MEXICO,Z5558,3555,9934.0,C,3555,SUC. PLAZA LAS AMERICAS,9934,D DIV RB METRO NORTE,5209,MN09 - ECATEPEC,19.5580312,-99.0359562
1-575473-GI,M,2080,AZCAPOTZALCO,CIUDAD DE MEXICO,W0072,7,9934.0,S,7,SUC. PARQUES POLANCO,9934,D DIV RB METRO NORTE,9764,MN02 - REFORMA,19.4709825,-99.1767813
1-333792-SE,M,11860,MIGUEL HIDALGO,CIUDAD DE MEXICO,V0263,306,9610.0,C,306,SUC. CD. DEL CARMEN,9610,D DIV RB PENINSULAR,9308,P05 - PENINSULA,19.406667,-99.191111
1-369477-MY,M,66460,SAN NICOLAS DE LOS GARZA,NUEVO LEON,W3871,387,9932.0,C,387,SUC. VILLAS DE STO.DOMINGO,9932,D DIV RB NORTE,8039,N03 - MONTERREY 3,25.7377408,-100.280815
1-217854-TB,M,36000,GUANAJUATO,GUANAJUATO,W8273,827,9931.0,C,827,SUC. SAN MIGUEL DE ALLENDE,9931,D DIV RB CENTRO,6210,C05 - S.L.P,21.0170358,-101.2545479
1-518641-GB,F,48760,TONAYA,JALISCO,W1673,167,6150.0,S,167,SUC. TONAYA,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.7834143,-103.9679376
1-128651-JT,F,55200,ECATEPEC,MEXICO,W0451,45,9934.0,V,45,SUC. XALOSTOC,9934,D DIV RB METRO NORTE,5209,MN09 - ECATEPEC,19.5223181,-99.045348
1-373924-QU,M,6140,CUAUHTEMOC,CIUDAD DE MEXICO,W0592,59,4831.0,C,59,SUC. PLAZA INN,4831,D DIV RB METRO SUR,5212,MS08 - COYOACAN,19.4135111,-99.1759805
1-693117-AA,M,20118,AGUASCALIENTES,AGUASCALIENTES,V0436,710,9931.0,C,710,SUC. COLOSIO,9931,D DIV RB CENTRO,6205,C02 - AGS ZAC,21.9348309,-102.3175107
1-672989-NR,F,4369,COYOACAN,CIUDAD DE MEXICO,W0112,11,4831.0,C,11,SUC. COYOACAN,4831,D DIV RB METRO SUR,5212,MS08 - COYOACAN,19.3329073,-99.1712358
1-437077-AX,M,49700,SAN GABRIEL,JALISCO,W1662,166,6150.0,C,166,SUC. SAN GABRIEL,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.747949,-103.7591639
1-217813-XI,M,48740,EL GRULLO,JALISCO,V0332,161,6150.0,C,161,SUC. EL GRULLO,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.8087296,-104.2147854
1-349045-E[,M,47440,LAGOS DE MORENO,JALISCO,W1518,151,9931.0,C,151,SUC. LAGOS DE MORENO,9931,D DIV RB CENTRO,6204,C01 - LEON,21.3580173,-101.9094218
1-929617-[B,F,47910,LA BARCA,JALISCO,W1603,160,6150.0,S,160,SUC. LA BARCA,6150,D DIV RB OCCIDENTE,6053,O05 - ALTOS JALISCO,20.2854529,-102.5498823
1-875808-FY,M,9730,IZTAPALAPA,CIUDAD DE MEXICO,Z9393,3939,4831.0,C,3939,SUC. TELEVISA SAN ANGEL,4831,D DIV RB METRO SUR,5230,MS01 - ALTAVISTA,19.339487,-99.0310191
1-801791-OV,F,45117,ZAPOPAN,JALISCO,W1262,126,6150.0,C,126,SUC. PLAZA LAS TORRES,6150,D DIV RB OCCIDENTE,6049,O03 - GUADALAJARA,20.6883184,-103.4329632
1-875334-NC,F,94510,CORDOBA,VERACRUZ DE IGNACIO DE LA LLAVE,W3412,341,9933.0,C,341,SUC. CORDOBA,9933,D DIV RB  SUR,8471,S04 - XALAPA,18.9025078,-96.9362507
1-991265-FL,M,15900,VENUSTIANO CARRANZA,CIUDAD DE MEXICO,W5998,599,4831.0,C,599,SUC. FRAY SERVANDO,4831,D DIV RB METRO SUR,5226,MS10 - AEROPUERTO,19.416667,-99.113889
1-940935-DI,M,37380,LEON,GUANAJUATO,W2778,277,9931.0,C,277,SUC. V. CARRANZA,9931,D DIV RB CENTRO,6204,C01 - LEON,21.1102711,-101.6894251
1-229830-HX,M,49700,SAN GABRIEL,JALISCO,W1661,166,6150.0,C,166,SUC. SAN GABRIEL,6150,D DIV RB OCCIDENTE,6044,O06 - COLIMA,19.747949,-103.7591639
1-231070-RN,M,44950,GUADALAJARA,JALISCO,W1092,109,6150.0,C,109,SUC. HIGUERILLAS,6150,D DIV RB OCCIDENTE,6056,O02 - GUADALAJARA,20.6398428,-103.3858139
1-543267-VI,M,55720,COACALCO DE BERRIOZABAL,MEXICO,X0663,1066,9934.0,S,1066,SUC. RIO DE LOS REMEDIOS,9934,D DIV RB METRO NORTE,5209,MN09 - ECATEPEC,19.6127688,-99.0882912
1-610061-R[,M,15900,VENUSTIANO CARRANZA,CIUDAD DE MEXICO,V0005,63,4831.0,C,63,SUC. HOLBEIN,4831,D DIV RB METRO SUR,5231,MS03 - FELIX CUEVAS,19.416667,-99.113889
1-200756-BY,F,44270,GUADALAJARA,JALISCO,W1081,108,6150.0,C,108,SUC. JESUS,6150,D DIV RB OCCIDENTE,6135,O01 - GUADALAJARA,20.6983507,-103.3400033
